brand,model,year,kilometer,fuel,engine,transmission,price,horsepower
citroen,berlingo vitre,2011.0,309000,diesel,1.9,manuelle,1700000,71.0
citroen,c3,2012.0,333000,essence,1.4,manuelle,1700000,75.0
citroen,c3 vitamine,2011.0,150000,essence,1.4,manuelle,1700000,75.0
citroen,berlingo,2010.0,323000,diesel,1.6,manuelle,1700000,90.0
citroen,berlingo,2010.0,360000,diesel,1.6,manuelle,1700000,90.0
citroen,berlingo vitree,2010.0,360000,diesel,1.6,manuelle,1700000,90.0
citroen,berlingo,2008.0,52000,diesel,1.6,manuelle,1700000,92.0
citroen,c3 vitamine,2013.0,252000,diesel,1.6,manuelle,1700000,92.0
citroen,c4 picasso selection,2008.0,274000,diesel,1.6,manuelle,1700000,110.0
citroen,berlingo,2009.0,265000,diesel,1.6,manuelle,1700000,110.0
citroen,berlingo,2009.0,265000,diesel,1.6,manuelle,1700000,110.0
citroen,c elyse,2013.0,348000,gpl,1.6,manuelle,1700000,115.0
dacia,logan,2012.0,318000,essence,1.4,manuelle,1700000,75.0
dacia,logan,2012.0,370000,essence,1.4,manuelle,1700000,75.0
dacia,logan,2011.0,100000,diesel,1.5,manuelle,1700000,90.0
dacia,logan,2009.0,154000,diesel,,manuelle,1700000,
dfm,s30 ,2016.0,140000,essence,1.6,manuelle,1700000,78.0
fiat,doblo,2009.0,238000,essence,1.4,manuelle,1700000,75.0
fiat,qubo tepee,2013.0,195000,gpl,1.4,manuelle,1700000,77.0
fiat,qubo tepee,2013.0,195000,gpl,1.4,manuelle,1700000,77.0
ford,cfiesta,2013.0,243000,diesel,1.4,manuelle,1700000,68.0
ford,fiesta sport titanium pack,2012.0,300000,diesel,1.4,manuelle,1700000,68.0
ford,c max,2013.0,300000,gpl,1.6,manuelle,1700000,115.0
ford,city fiesta,2012.0,170000,essence,1.25,manuelle,1700000,
ford,focus,2012.0,350000,diesel,,manuelle,1700000,
great wall,c30 wall,2013.0,247000,essence,1.5,manuelle,1700000,105.0
great wall,c30 wall,2013.0,147000,essence,1.5,manuelle,1700000,105.0
hyundai,santafe,2010.0,401000,diesel,,automatique,1700000,
hyundai,santafe,2010.0,401000,diesel,,automatique,1700000,
hyundai,accent 4,2013.0,3550000,diesel,,manuelle,1700000,
hyundai,accent prestige rb,2012.0,410000,diesel,,manuelle,1700000,
hyundai,extreme i40,2013.0,224000,diesel,,automatique,1700000,
hyundai,atos gls,2012.0,260000,essence,1.1,manuelle,1700000,63.0
hyundai,atos gls,2011.0,225000,essence,1.1,manuelle,1700000,63.0
hyundai,atos gls,2011.0,226000,essence,1.1,manuelle,1700000,63.0
hyundai,atos gls,2011.0,3500000,essence,1.1,,1700000,63.0
hyundai,atos gls,2012.0,260000,essence,1.1,manuelle,1700000,63.0
hyundai,accent gls,2012.0,228000,gpl,1.5,manuelle,1700000,91.0
hyundai,accent gls,2012.0,400000,essence,1.5,manuelle,1700000,91.0
hyundai,accent gls,2011.0,410000,gpl,1.5,manuelle,1700000,91.0
hyundai,accent gls,2011.0,430000,gpl,1.5,manuelle,1700000,91.0
hyundai,i30,2011.0,294000,essence,1.6,automatique,1700000,115.0
hyundai,i10,2013.0,240000,essence,1.1,manuelle,1700000,
hyundai,i10,2013.0,190000,essence,1.1,manuelle,1700000,
hyundai,i10,2013.0,240000,essence,1.1,manuelle,1700000,
hyundai,i10,2013.0,93000,essence,1.2,manuelle,1700000,
hyundai,i10,2012.0,96000,essence,,manuelle,1700000,
kia,carens,2011.0,480000,diesel,,manuelle,1700000,
kia,carens,2012.0,211000,diesel,,manuelle,1700000,
kia,picanto,2013.0,210000,essence,1.2,manuelle,1700000,87.0
kia,picanto pop,2012.0,295000,essence,1.2,manuelle,1700000,87.0
kia,picanto pop,2011.0,350000,essence,1.2,manuelle,1700000,87.0
kia,picanto style,2012.0,208000,essence,1.2,manuelle,1700000,87.0
kia,picanto style,2011.0,280000,essence,1.2,manuelle,1700000,87.0
kia,ex sorento,2009.0,333000,diesel,2.5,manuelle,1700000,
kia,sorento,2010.0,287000,diesel,2.5,automatique,1700000,
land rover,freelander,2010.0,275000,diesel,2.2,automatique,1700000,150.0
land rover,freelander premium,2010.0,370000,diesel,2.2,automatique,1700000,150.0
mazda,,2011.0,350000,diesel,2.5,manuelle,1700000,
mercedes,b classe ,2008.0,300000,diesel,,automatique,1700000,180.0
mercedes,220 c classe exclusive,2008.0,400000,diesel,,manuelle,1700000,220.0
mercedes,c classe,2008.0,401706,diesel,,automatique,1700000,220.0
mercedes,c classe,2005.0,317000,essence,,manuelle,1700000,
mercedes,w203,2001.0,340000,diesel,,automatique,1700000,
mercedes,avengard classe e,2009.0,215000,diesel,,automatique,1700000,
mercedes,classe e,2005.0,340000,essence,,automatique,1700000,
mini cooper,countryman,2011.0,290000,essence,1.6,automatique,1700000,122.0
mini cooper,countryman,2011.0,280000,essence,1.6,automatique,1700000,122.0
mitsubishi,court pajero,1995.0,623000,diesel,2.5,manuelle,1700000,99.0
mitsubishi,l200,2008.0,600000,diesel,2.5,automatique,1700000,
mitsubishi,l200,2008.0,600000,diesel,2.5,automatique,1700000,
nissan,city micra,2012.0,163000,essence,1.2,manuelle,1700000,80.0
nissan,acenta sunny,2012.0,200000,essence,1.6,manuelle,1700000,100.0
nissan,pickup,2002.0,4500000,diesel,2.5,manuelle,1700000,127.0
nissan,pickup,2012.0,500000,diesel,2.5,manuelle,1700000,127.0
nissan,elegance navara,2009.0,460000,diesel,2.5,manuelle,1700000,174.0
nissan,le navara,2010.0,5000000,diesel,2.5,manuelle,1700000,174.0
nissan,tiida,2010.0,2994109,diesel,,manuelle,1700000,
peugeot,207,2011.0,37000,diesel,1.4,manuelle,1700000,70.0
peugeot,207,2009.0,363000,diesel,1.4,manuelle,1700000,70.0
peugeot,bipper,2013.0,230000,diesel,1.4,manuelle,1700000,70.0
peugeot,origin partner,2008.0,330000,diesel,1.9,manuelle,1700000,71.0
peugeot,origin partner,2009.0,300000,diesel,1.9,manuelle,1700000,71.0
peugeot,origin partner vu,2007.0,230000,diesel,1.9,manuelle,1700000,71.0
peugeot,207,2012.0,19300,essence,1.4,manuelle,1700000,75.0
peugeot,207,2011.0,316000,essence,1.4,manuelle,1700000,75.0
peugeot,207,2012.0,247000,gpl,1.4,manuelle,1700000,75.0
peugeot,207,2012.0,157000,essence,1.4,manuelle,1700000,75.0
peugeot,206 sedan,2009.0,115488,gpl,1.4,manuelle,1700000,75.0
peugeot,206 sedan,2009.0,115488,gpl,1.4,manuelle,1700000,75.0
peugeot,207 plus,2013.0,270000,essence,1.4,manuelle,1700000,75.0
peugeot,bipper tepee,2013.0,195000,gpl,1.4,manuelle,1700000,75.0
peugeot,208,2012.0,250000,diesel,1.6,manuelle,1700000,75.0
peugeot,208,2013.0,260000,essence,1.2,manuelle,1700000,82.0
peugeot,208,2012.0,225000,essence,1.2,manuelle,1700000,82.0
peugeot,207 allure,2010.0,314000,diesel,1.6,manuelle,1700000,90.0
peugeot,207 allure,2010.0,239000,diesel,1.6,manuelle,1700000,90.0
peugeot,207 sportium,2008.0,234000,diesel,1.6,manuelle,1700000,90.0
peugeot,expert,2008.0,500000,diesel,1.6,semi automatique,1700000,90.0
peugeot,expert,2008.0,500000,diesel,1.6,semi automatique,1700000,90.0
peugeot,expert,2010.0,450000,diesel,1.6,manuelle,1700000,90.0
peugeot,expert,2010.0,359470,diesel,1.6,manuelle,1700000,90.0
peugeot,origin partner,2010.0,330000,,1.6,manuelle,1700000,90.0
peugeot,207,2012.0,206000,,1.6,manuelle,1700000,92.0
peugeot,207,2012.0,184000,diesel,1.6,manuelle,1700000,92.0
peugeot,301,2013.0,210000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 active new,2012.0,336526,diesel,1.6,manuelle,1700000,92.0
peugeot,207 active new,2012.0,278000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 active new,2012.0,230000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 allure,2011.0,300000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 allure,2012.0,285000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 allure,2010.0,240000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 allure,2012.0,201000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 allure,2012.0,329000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 fennec,2012.0,350000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 sportium,2011.0,225000,diesel,1.6,manuelle,1700000,92.0
peugeot,207 sportium,2011.0,265000,diesel,1.6,manuelle,1700000,92.0
peugeot,208 active,2013.0,340000,diesel,1.6,manuelle,1700000,92.0
peugeot,208 allure,2013.0,273500,diesel,1.6,manuelle,1700000,92.0
peugeot,208 allure,2013.0,341000,diesel,1.6,manuelle,1700000,92.0
peugeot,301 allure,2013.0,302000,diesel,1.6,manuelle,1700000,92.0
peugeot,301 allure,2013.0,213000,diesel,1.6,manuelle,1700000,92.0
peugeot,207,2012.0,123000,essence,1.4,manuelle,1700000,95.0
peugeot,407,2007.0,195000,diesel,1.6,manuelle,1700000,110.0
peugeot,207,2012.0,256777,diesel,1.6,manuelle,1700000,112.0
peugeot,308,2013.0,277000,diesel,1.6,manuelle,1700000,112.0
peugeot,308,2011.0,278600,diesel,1.6,manuelle,1700000,112.0
peugeot,207 allure,2012.0,360000,diesel,1.6,manuelle,1700000,112.0
peugeot,207 fennec,2011.0,409000,diesel,1.6,manuelle,1700000,112.0
peugeot,partner,2013.0,345000,diesel,1.6,manuelle,1700000,112.0
peugeot,308,2011.0,194205,essence,1.6,manuelle,1700000,120.0
peugeot,208 active,2012.0,273000,essence,1.2,,1700000,
peugeot,207 allure,2010.0,138000,diesel,1.4,manuelle,1700000,
peugeot,origin partner,2013.0,282000,diesel,,manuelle,1700000,
renault,kangoo,2008.0,200000,diesel,1.9,manuelle,1700000,65.0
renault,clio 3 authentique,2009.0,279000,essence,1.2,manuelle,1700000,75.0
renault,clio 3,2009.0,285000,essence,1.2,manuelle,1700000,75.0
renault,clio 4,2013.0,435000,gpl,1.2,manuelle,1700000,75.0
renault,clio 4 dynamique,2013.0,360000,essence,1.2,manuelle,1700000,75.0
renault,clio 4 dynamique plus,2013.0,340000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2012.0,280000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2012.0,282577,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2012.0,280000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2013.0,286000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2013.0,197000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2013.0,275000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2013.0,206000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2013.0,275000,essence,1.2,manuelle,1700000,75.0
renault,campus clio,2012.0,195000,essence,1.2,manuelle,1700000,75.0
renault,campus clio extreme,2013.0,373000,essence,1.2,manuelle,1700000,75.0
renault,campus clio extreme,2012.0,393000,essence,1.2,manuelle,1700000,75.0
renault,authentique symbol,2010.0,340000,gpl,1.4,manuelle,1700000,75.0
renault,collection symbol,2012.0,295000,gpl,1.4,manuelle,1700000,75.0
renault,symbol,2009.0,317000,essence,1.4,manuelle,1700000,75.0
renault,symbol,2012.0,310000,gpl,1.4,manuelle,1700000,75.0
renault,symbol,2012.0,300000,gpl,1.4,manuelle,1700000,75.0
renault,symbol,2012.0,394000,gpl,1.4,,1700000,75.0
renault,kangoo,2012.0,276637,diesel,1.5,manuelle,1700000,80.0
renault,clio 3,2010.0,195000,essence,1.5,manuelle,1700000,86.0
renault,clio 3,2008.0,293000,diesel,1.5,manuelle,1700000,86.0
renault,clio 3,2011.0,296000,diesel,1.5,manuelle,1700000,90.0
renault,clio 3,2012.0,29300,diesel,1.5,manuelle,1700000,105.0
renault,clio 3 night and day,2011.0,220000,diesel,1.5,manuelle,1700000,105.0
renault,clio 3 night and day,2012.0,351000,diesel,1.5,manuelle,1700000,105.0
renault,clio 3 night and day,2012.0,366000,diesel,1.5,manuelle,1700000,105.0
renault,megane 3 dynamique,2010.0,241000,diesel,1.5,manuelle,1700000,110.0
renault,megane 3 dynamique,2010.0,241000,diesel,1.5,manuelle,1700000,110.0
renault,confort kangoo,2011.0,285000,diesel,1.5,manuelle,1700000,110.0
renault,kangoo,2013.0,490000,diesel,1.5,manuelle,1700000,110.0
renault,clio ,2001.0,220000,essence,1.6,manuelle,1700000,110.0
renault,laguna,2004.0,270000,diesel,1.9,manuelle,1700000,120.0
renault,laguna,2001.0,368000,diesel,1.9,manuelle,1700000,120.0
renault,scenic,2004.0,329500,diesel,1.9,manuelle,1700000,120.0
renault,megane 3 coupe,2011.0,360000,diesel,1.9,manuelle,1700000,130.0
renault,megane 3 gt line ,2013.0,273000,diesel,1.9,manuelle,1700000,130.0
renault,megane 3 privilege,2009.0,400000,diesel,1.9,manuelle,1700000,130.0
renault,megane 3 privilege,2010.0,309700,diesel,1.9,manuelle,1700000,130.0
renault,scenic,2010.0,318000,diesel,1.9,manuelle,1700000,130.0
renault,clio,1998.0,215000,essence,1.4,automatique,1700000,
renault,clio classique,2008.0,350000,essence,1.4,manuelle,1700000,
renault,enrgy r19,1996.0,218000,gpl,1.4,manuelle,1700000,
renault,symbol,2011.0,245000,essence,1.4,manuelle,1700000,
renault,scenic,1997.0,245000,essence,1.6,manuelle,1700000,
renault,megane 3 gt line ,2011.0,422000,diesel,1.9,manuelle,1700000,
renault,scenic,2001.0,180000,diesel,1.9,,1700000,
renault,laguna,2003.0,140000,diesel,,manuelle,1700000,
renault,laguna privilege,2004.0,264354,diesel,,manuelle,1700000,
renault,megane 3 privilege,2010.0,413000,diesel,,manuelle,1700000,
renault,megane 3 privilege,2011.0,293000,diesel,,manuelle,1700000,
renault,campus clio,2012.0,385590,essence,,manuelle,1700000,
renault,kangoo,2004.0,542000,gpl,,manuelle,1700000,
seat,fully ibiza,2013.0,300000,essence,1.4,manuelle,1700000,85.0
seat,fully ibiza,2013.0,362000,essence,1.4,manuelle,1700000,85.0
seat,fr ibiza,2013.0,100000,diesel,1.6,manuelle,1700000,90.0
seat,ibiza,2012.0,224000,diesel,1.6,manuelle,1700000,90.0
seat,leon,2009.0,310000,diesel,1.9,manuelle,1700000,105.0
seat,fr leon,2012.0,400000,diesel,0.2,manuelle,1700000,
seat,ibiza,2012.0,223000,essence,1.4,manuelle,1700000,
seat,fr ibiza,2012.0,291189,diesel,,manuelle,1700000,
skoda,octavia,2010.0,310000,diesel,1.9,manuelle,1700000,105.0
skoda,fabia,2007.0,80000,diesel,1.9,manuelle,1700000,130.0
ssangyong,kyron,2012.0,182000,,,manuelle,1700000,141.0
suzuki,sx4,2009.0,307000,essence,1.6,manuelle,1700000,104.0
suzuki,grand vitara,2010.0,192000,diesel,1.9,manuelle,1700000,129.0
toyota,yaris,2007.0,430000,essence,1.3,manuelle,1700000,87.0
toyota,yaris,2007.0,42000,essence,1.3,manuelle,1700000,87.0
toyota,yaris,2011.0,400896,diesel,1.4,manuelle,1700000,90.0
toyota,hilux,2012.0,197798,diesel,2.5,manuelle,1700000,102.0
toyota,corolla verso,2008.0,570000,essence,1.6,manuelle,1700000,110.0
toyota,auris,2012.0,272000,essence,1.6,manuelle,1700000,132.0
toyota,rav4,2007.0,500000,diesel,2.2,manuelle,1700000,136.0
toyota,rav4,2009.0,3600000,diesel,2.2,manuelle,1700000,177.0
toyota,sedan yaris,2008.0,273000,essence,,manuelle,1700000,
toyota,sedan yaris,2008.0,273000,essence,,manuelle,1700000,
volkswagen,match polo,2012.0,245000,essence,1.4,manuelle,1700000,85.0
volkswagen,polo,2010.0,327000,essence,1.4,manuelle,1700000,85.0
volkswagen,polo style,2012.0,330000,essence,1.4,manuelle,1700000,85.0
volkswagen,polo team,2010.0,270000,essence,1.4,manuelle,1700000,85.0
volkswagen,polo trendline,2012.0,293000,essence,1.4,manuelle,1700000,85.0
volkswagen,polo,2011.0,450000,diesel,1.6,manuelle,1700000,90.0
volkswagen,golf 6 r line sport,2010.0,460000,essence,1.6,manuelle,1700000,102.0
volkswagen,golf 6,2010.0,229000,diesel,1.6,manuelle,1700000,105.0
volkswagen,golf 6,2011.0,352000,diesel,1.6,manuelle,1700000,105.0
volkswagen,golf 6 style,2011.0,300000,diesel,1.6,manuelle,1700000,105.0
volkswagen,golf 6 style,2011.0,252000,diesel,1.6,manuelle,1700000,105.0
volkswagen,golf 6 style,2012.0,315000,diesel,1.6,manuelle,1700000,105.0
volkswagen,golf 6 trendline,2011.0,252000,diesel,1.6,manuelle,1700000,105.0
volkswagen,golf 4,2001.0,410000,diesel,1.9,manuelle,1700000,115.0
volkswagen,golf 4,2003.0,240000,diesel,1.9,manuelle,1700000,130.0
volkswagen,passat,2001.0,305000,diesel,1.9,manuelle,1700000,130.0
volkswagen,golf 6 trendline,2009.0,274000,essence,1.6,manuelle,1700000,
volkswagen,caddy life,2011.0,361000,diesel,1.9,manuelle,1700000,
volkswagen,golf 6,2010.0,291000,diesel,,manuelle,1700000,
volkswagen,golf 6,2010.0,291000,diesel,,manuelle,1700000,
volkswagen,passat,2008.0,309000,diesel,,manuelle,1700000,
volkswagen,passat,2008.0,370000,diesel,,manuelle,1700000,
volkswagen,polo,2011.0,45000,diesel,,manuelle,1700000,
chevrolet,aveo,2010.0,230000,gpl,1.5,manuelle,1710000,85.0
citroen,c3 vitamine,2011.0,147847,essence,1.4,manuelle,1710000,75.0
hyundai,atos,2012.0,245000,essence,,manuelle,1710000,
hyundai,atos gls,2005.0,73000,diesel,,manuelle,1710000,
hyundai,terracan,2005.0,168214,diesel,,manuelle,1710000,
isuzu,d max,2010.0,380000,diesel,2.5,manuelle,1710000,136.0
isuzu,d max,2010.0,380000,diesel,,manuelle,1710000,
kia,picanto,2014.0,186000,essence,1.2,manuelle,1710000,87.0
peugeot,207 active new,2012.0,237000,essence,1.4,manuelle,1710000,75.0
peugeot,308 platinum,2010.0,300000,diesel,1.6,manuelle,1710000,90.0
renault,campus clio,2012.0,256000,essence,1.2,manuelle,1710000,75.0
renault,megane 3,2010.0,45200,diesel,1.4,,1710000,130.0
chery,fulwin,2016.0,99000,gpl,1.5,manuelle,1720000,109.0
chevrolet,aveo ls+,2013.0,413000,gpl,1.5,manuelle,1720000,
citroen,berlingo,2009.0,546000,diesel,1.9,manuelle,1720000,71.0
citroen,berlingo,2008.0,390000,diesel,1.6,,1720000,90.0
citroen,c4,2010.0,230000,diesel,1.6,manuelle,1720000,110.0
ford,c max,2013.0,275000,essence,1.6,manuelle,1720000,115.0
ford,ranger,2008.0,245000,essence,,manuelle,1720000,
hyundai,prestige tucson,2012.0,334541,diesel,,manuelle,1720000,
hyundai,atos gls,2011.0,217000,essence,1.1,manuelle,1720000,63.0
hyundai,accent gls,2011.0,324000,essence,1.5,manuelle,1720000,91.0
hyundai,h1 tole,2012.0,430000,diesel,2.5,manuelle,1720000,125.0
kia,picanto,2011.0,277000,essence,,manuelle,1720000,69.0
kia,picanto pop+,2012.0,242000,essence,1.2,manuelle,1720000,87.0
mini cooper,mini one,2012.0,200000,essence,1.6,automatique,1720000,120.0
peugeot,origin partner,2003.0,286000,diesel,1.9,manuelle,1720000,71.0
peugeot,208,2012.0,175630,diesel,1.6,manuelle,1720000,75.0
peugeot,208 active,2013.0,299000,gpl,1.2,manuelle,1720000,82.0
peugeot,208 active,2013.0,171000,essence,1.2,manuelle,1720000,82.0
peugeot,207,2011.0,32000,diesel,1.6,manuelle,1720000,92.0
peugeot,208 allure,2013.0,307000,diesel,1.6,manuelle,1720000,92.0
peugeot,308 premium,2009.0,432000,diesel,1.6,manuelle,1720000,110.0
peugeot,207,2011.0,183000,diesel,,manuelle,1720000,
renault,campus clio,2013.0,254000,essence,1.2,manuelle,1720000,60.0
renault,campus clio,2012.0,260000,essence,1.2,manuelle,1720000,75.0
renault,campus clio,2012.0,262000,essence,1.2,manuelle,1720000,75.0
renault,symbol,2013.0,411000,essence,1.2,manuelle,1720000,75.0
renault,symbol,2015.0,219000,essence,1.2,manuelle,1720000,75.0
renault,expression symbol,2010.0,330000,gpl,1.4,manuelle,1720000,75.0
renault,expression symbol,2010.0,330000,gpl,1.4,manuelle,1720000,75.0
renault,symbol,2012.0,350000,gpl,1.4,manuelle,1720000,75.0
renault,symbol,2011.0,338000,gpl,1.4,manuelle,1720000,75.0
renault,megane 3 privilege,2010.0,255000,diesel,1.9,manuelle,1720000,
renault,campus clio,2013.0,209345,essence,,,1720000,
renault,campus clio,2013.0,209345,essence,,,1720000,
renault,symbol,2011.0,349000,,,manuelle,1720000,
renault,symbol,2011.0,349000,,,manuelle,1720000,
seat,ibiza edition sport,2013.0,257000,essence,1.4,manuelle,1720000,85.0
seat,ibiza,2012.0,269500,essence,1.4,manuelle,1720000,85.0
toyota,yaris,2006.0,395000,essence,1.3,manuelle,1720000,87.0
toyota,rav4,2012.0,430000,diesel,2.2,automatique,1720000,177.0
toyota,corolla xli,2011.0,220000,diesel,,manuelle,1720000,
volkswagen,golf 6,2011.0,280000,diesel,1.6,manuelle,1720000,105.0
chevrolet,optra ls,2014.0,199000,gpl,1.5,manuelle,1730000,112.0
citroen,c elysee exclusive,2013.0,117000,essence,1.6,manuelle,1730000,115.0
dacia,logan,2010.0,286000,gpl,1.4,manuelle,1730000,75.0
dacia,logan,2011.0,380000,essence,1.4,manuelle,1730000,75.0
dacia,logan,2013.0,400000,gpl,1.4,manuelle,1730000,75.0
ford,ranger xlt,2009.0,294000,diesel,2.5,manuelle,1730000,143.0
hyundai,atos gls,2005.0,74000,essence,,manuelle,1730000,55.0
hyundai,atos gls,2010.0,166000,essence,1.1,manuelle,1730000,63.0
hyundai,atos gls,2010.0,166000,essence,1.1,manuelle,1730000,63.0
hyundai,i10 plus,2016.0,208000,essence,1.1,manuelle,1730000,69.0
mercedes,classe e,2003.0,430000,diesel,,manuelle,1730000,
peugeot,207,2011.0,200000,gpl,1.4,manuelle,1730000,75.0
peugeot,207 allure,2012.0,200000,essence,1.4,manuelle,1730000,75.0
peugeot,partner tepee,2009.0,355000,diesel,1.6,manuelle,1730000,90.0
peugeot,308,2011.0,347000,diesel,1.6,manuelle,1730000,112.0
renault,symbol,2011.0,320000,essence,1.4,manuelle,1730000,75.0
renault,clio 3,2011.0,314000,diesel,1.5,manuelle,1730000,90.0
renault,scenic,2003.0,213000,gpl,1.6,manuelle,1730000,110.0
renault,laguna,2001.0,340000,diesel,1.9,semi automatique,1730000,125.0
renault,megane 3 privilege,2011.0,300000,diesel,1.9,manuelle,1730000,130.0
renault,megane 3 privilege,2011.0,300000,diesel,1.9,manuelle,1730000,130.0
seat,fully ibiza,2013.0,343000,essence,1.4,manuelle,1730000,85.0
chevrolet,aveo,2009.0,175000,essence,1.5,manuelle,1740000,85.0
hyundai,santafe,2009.0,4680000,essence,,manuelle,1740000,
hyundai,i10,2013.0,222000,essence,1.1,manuelle,1740000,
renault,symbol,2010.0,333660,gpl,1.4,manuelle,1740000,75.0
renault,clio 3,2012.0,320000,diesel,1.5,manuelle,1740000,90.0
skoda,fabia,2012.0,315000,essence,1.2,manuelle,1740000,70.0
chevrolet,lite ls spark,2013.0,131000,essence,,manuelle,1750000,68.0
chevrolet,sail,2012.0,130000,essence,1.2,manuelle,1750000,80.0
chevrolet,cruze lt,2011.0,260000,essence,1.6,manuelle,1750000,113.0
citroen,c3,2012.0,227000,essence,1.4,manuelle,1750000,75.0
citroen,c3,2011.0,280878,essence,1.4,manuelle,1750000,75.0
citroen,berlingo multispace,2010.0,330000,diesel,1.6,manuelle,1750000,92.0
citroen,picasso xsara,2007.0,185000,diesel,,manuelle,1750000,
dacia,logan,2014.0,80000,essence,1.2,manuelle,1750000,75.0
dacia,logan,2012.0,253000,essence,1.4,manuelle,1750000,75.0
dacia,duster,2011.0,300000,diesel,1.5,manuelle,1750000,110.0
ford,fiesta,2012.0,164000,essence,1.2,manuelle,1750000,82.0
ford,focus titanium,2010.0,70000,diesel,1.8,manuelle,1750000,115.0
ford,focus sport,2012.0,182000,essence,1.6,manuelle,1750000,125.0
ford,ford ranger ranger,2007.0,400000,diesel,2.5,manuelle,1750000,143.0
great wall,m4 ,2013.0,350000,essence,1.5,manuelle,1750000,
hyundai,tucson,2011.0,263000,diesel,,manuelle,1750000,
hyundai,tucson,2010.0,215000,diesel,,manuelle,1750000,
hyundai,accent gls,2009.0,283700,gpl,1.5,manuelle,1750000,91.0
hyundai,accent gls,2014.0,257000,gpl,1.5,manuelle,1750000,91.0
hyundai,accent gls,2010.0,270000,gpl,1.5,manuelle,1750000,91.0
hyundai,accent rb style,2013.0,257000,gpl,1.4,manuelle,1750000,107.0
hyundai,h3,2011.0,450000,diesel,2.5,manuelle,1750000,125.0
hyundai,gls i10,2014.0,260000,gpl,1.1,manuelle,1750000,
hyundai,i10,2014.0,212000,essence,,manuelle,1750000,
kia,sportage,2009.0,290000,diesel,,manuelle,1750000,
kia,sportage,2009.0,350000,diesel,,manuelle,1750000,
kia,sportage,2008.0,352800,diesel,,manuelle,1750000,
kia,sorento,2009.0,274000,diesel,,manuelle,1750000,
kia,funny picanto,2013.0,262000,essence,1.2,manuelle,1750000,87.0
kia,funny picanto,2013.0,262000,essence,1.2,manuelle,1750000,87.0
kia,picanto,2013.0,196000,essence,1.2,manuelle,1750000,87.0
kia,picanto,2013.0,124000,essence,1.2,manuelle,1750000,87.0
mercedes,220 c classe exclusive,2005.0,500316,diesel,,manuelle,1750000,220.0
mercedes,220 c classe exclusive,2003.0,100000,diesel,,manuelle,1750000,220.0
mercedes,c classe,2004.0,439688,diesel,,,1750000,
mitsubishi,l200 ,2010.0,380000,diesel,2.5,manuelle,1750000,
mitsubishi,l200,2010.0,50000,diesel,2.5,manuelle,1750000,
nissan,sunny,2012.0,200000,essence,1.6,manuelle,1750000,100.0
nissan,double cabine,2004.0,706200,diesel,,manuelle,1750000,
peugeot,206 plus generation,2012.0,156500,essence,1.1,manuelle,1750000,60.0
peugeot,207 active new,2012.0,335000,diesel,1.4,manuelle,1750000,70.0
peugeot,207 allure,2012.0,335000,diesel,1.4,manuelle,1750000,70.0
peugeot,bipper tepee,2011.0,228000,diesel,1.4,manuelle,1750000,70.0
peugeot,207,2013.0,214000,gpl,1.4,manuelle,1750000,75.0
peugeot,207,2012.0,192000,essence,1.4,manuelle,1750000,75.0
peugeot,207,2013.0,178000,essence,1.4,manuelle,1750000,75.0
peugeot,207,2011.0,224000,essence,1.4,manuelle,1750000,75.0
peugeot,207,2012.0,242000,essence,1.4,manuelle,1750000,75.0
peugeot,207 active,2011.0,229000,gpl,1.4,manuelle,1750000,75.0
peugeot,207 active,2011.0,229000,gpl,1.4,manuelle,1750000,75.0
peugeot,207 active new,2012.0,400000,essence,1.4,manuelle,1750000,75.0
peugeot,207 active new,2012.0,200000,essence,1.4,manuelle,1750000,75.0
peugeot,208 active,2013.0,128000,essence,1.2,manuelle,1750000,82.0
peugeot,208 allure,2013.0,173000,essence,1.2,manuelle,1750000,82.0
peugeot,208 allure,2013.0,177000,essence,1.2,manuelle,1750000,82.0
peugeot,308,2010.0,165000,diesel,1.6,manuelle,1750000,90.0
peugeot,207 premium,2009.0,528000,diesel,1.6,manuelle,1750000,90.0
peugeot,allure partner tepee,2009.0,339000,diesel,1.6,manuelle,1750000,90.0
peugeot,expert,2008.0,447000,essence,1.6,manuelle,1750000,90.0
peugeot,origin partner,2009.0,350000,diesel,1.6,manuelle,1750000,90.0
peugeot,partner,2013.0,350000,diesel,1.6,manuelle,1750000,90.0
peugeot,207,2011.0,235000,diesel,1.6,manuelle,1750000,92.0
peugeot,207,2011.0,443000,diesel,1.6,manuelle,1750000,92.0
