brand,model,year,kilometer,fuel,engine,transmission,price
Renault,19,1995.0,,GPL,1.4 ess 80ch,Manuelle, 77.0000 DA 
Volkswagen,Polo Style,2012.0,350700km,Essence,1.4 ess 85ch,Manuelle, 131.0000 DA 
Seat,Fr Ibiza,2013.0,100000km,Diesel,1.6 TDI 105ch,Manuelle, 245.0000 DA 
Renault,Symbol,2012.0,361km,Essence,1.4 ess 75ch,Manuelle, 155.0000 DA 
Fiat,DOBLO Tout option,2024.0,325km,,,, 336.0000 DA 
Volkswagen,8 GTD Golf,2022.0,,,,, 765.0000 DA 
Fiat,500 Club x,2023.0,,,,, 380.0000 DA 
Renault,Symbol White edition,2019.0,132600km,Diesel,1.5 Dci 85ch,Manuelle, 260.0000 DA 
Peugeot,207,2012.0,272km,Essence,1.4 ess 75ch,Manuelle, 999.0000 DA 
Kia,Premium Sportage,2016.0,112000km,Essence,,Automatique, 460.0000 DA 
Renault,Kangoo,2014.0,177000km,Diesel,1.5 DCI 110ch,Manuelle, 180.0000 DA 
Kia,Rio Start+,2019.0,133000km,Essence,1.4l ess 100ch,Manuelle, 111.0000 DA 
Land Rover,Evoque Range,2013.0,240000km,Diesel,2.2 SD4 - 2.2 D 190ch BVA,Automatique, 320.0000 DA 
Fiat,Life Tipo la options toute,2024.0,,,,, 55.0000 DA 
Volkswagen,Line R Tiguan,2019.0,199000km,Diesel,2.0 TDI 170ch,Automatique, 750.0000 DA 
Renault,Classique Clio France,2004.0,300000km,Essence,1.2 16v,, 123.0000 DA 
Seat,Fr Ibiza,2013.0,168km,Diesel,1.6 TDI 105ch,Manuelle, 230.0000 DA 
Dacia,Duster,2021.0,29000km,Diesel,1.5 DCI 4X2 110ch,Automatique, 123.0000 DA 
Suzuki,Alto K10 k10,2015.0,234000km,Essence,1.0 ess 68ch,Manuelle, 10.0000 DA 
Peugeot,207,2007.0,234000km,Diesel,1.6 HDI 110ch,Manuelle, 125.0000 DA 
Renault,Symbol,2015.0,254000km,Essence,1.2 ess 16V  75ch,Manuelle, 170.0000 DA 
Rover,Freelander2 Land,2009.0,,,,, 190.0000 DA 
Renault,Kangoo,2021.0,693.00km,Diesel,1.5 DCI 90ch,Manuelle, 536.0000 DA 
Chery,A13A Fulwin,2016.0,152km,Essence,,Manuelle, 130.0000 DA 
Peugeot,308 Premium,2008.0,381000km,Diesel,1.6 HDI 90ch,Manuelle, 111.0000 DA 
Peugeot,207 Allure,2012.0,300km,Diesel,1.6 HDI 92ch,Manuelle, 111.0000 DA 
Peugeot,208 Allure,2013.0,180km,Diesel,1.6 HDI 92ch,Manuelle, 196.0000 DA 
Peugeot,308 ALUR,2012.0,234000km,Diesel,1.6 HDI 112ch,Manuelle, 210.0000 DA 
Seat,Cupra Formentor Options Ttes,2023.0,,,,, 895.0000 DA 
Suzuki,Maruti Zen,2006.0,,Essence,1.0 ess 68ch,Manuelle, 86.5000 DA 
DFM,Jb Kh,2008.0,296685km,Essence,,Manuelle, 75.0000 DA 
Peugeot,207 Allure,2012.0,256000km,Essence,1.4 VTI 95ch,Manuelle, 133.0000 DA 
Seat,Leon Reference+,2015.0,123000km,Diesel,2.0 TDI 143ch,Manuelle, 320.0000 DA 
Hyundai,Extreme i20,2019.0,110000km,Diesel,1.4 CRDI 90ch,Manuelle, 285.0000 DA 
Peugeot,206,2000.0,228000km,Diesel,1.9 D 70ch,Manuelle, 68.0000 DA 
Dacia,Duster La toute,2024.0,,,,, 85.0000 DA 
Mercedes,Citan,2017.0,103000km,Diesel,115 DCI,Manuelle, 300.0000 DA 
Skoda,Business Octavia,2019.0,109000km,Diesel,2.0 TDI 143ch,Manuelle, 460.0000 DA 
Audi,Q5,2020.0,120000km,Diesel,,Automatique, 850.0000 DA 
Kia,Morning Picanto nouvelle,2023.0,1500km,Essence,1,Automatique, 370.0000 DA 
Fiat,500 Dolcevita,2023.0,2100km,Essence,1,Manuelle, 256.0000 DA 
Hyundai,DZ Grand i10,2019.0,100000km,Essence,1.2 ess 87ch,Manuelle, 250.0000 DA 
Renault,3 GT Megane line,2013.0,260000km,Diesel,1.6 DCI 130ch,Manuelle, 254.0000 DA 
Renault,1 Megane,2002.0,350000km,Essence,1.6 ess 16V 110ch,Manuelle, 120.0000 DA 
Peugeot,207,2012.0,189.000km,Essence,1.4 ess 75ch,Manuelle, 175.0000 DA 
Fiat,500x Club,2024.0,,,,, 415.0000 DA 
Renault,Scenic,2000.0,175000km,Essence,,Semi Automatique, 180.0000 DA 
Renault,1 Laguna,2000.0,388789km,Diesel,1.9 DTI 100ch,Manuelle, 100.0000 DA 
Dacia,Solenza,2004.0,444km,GPL,1.4 MPI 75ch,Manuelle, 98.0000 DA 
Renault,2 4 Clio Limited,2018.0,193000km,Diesel,1.5 DCI 85ch,Manuelle, 235.0000 DA 
Renault,4 Clio Limited,2016.0,216000km,Diesel,1.5 DCI 85ch,Manuelle, 260.0000 DA 
Chevrolet,4 Optra portes,2012.0,3000km,Diesel,Diesel,Manuelle, 120.0000 DA 
Peugeot,3008 Gt,2023.0,,,,, 780.0000 DA 
Renault,2 Expression Megane,2006.0,320000km,GPL,1.6 ess 16V 110ch,Manuelle, 145.0000 DA 
Hyundai,i20,2014.0,82000km,Essence,1.4 CRDI 75ch,Manuelle, 185.0000 DA 
Chery,1.0T 2 Chery Pro Tiggo luxury,,,,,Automatique, 304.0000 DA 
Volkswagen,Caddy,2017.0,300000km,Diesel,1.6 TDi 102ch,Manuelle, 272.0000 DA 
Land Rover,2 Freelander Premium,2010.0,370000km,Diesel,TD4 - 2.2 D 150ch,Automatique, 170.0000 DA 
Volkswagen,Polo R-line,2012.0,268000km,Diesel,1.6 TDI 90ch,Automatique, 192.0000 DA 
Renault,Kangoo,2020.0,184000km,Diesel,1.5 DCI 90ch,Manuelle, 111.0000 DA 
Renault,2 Clio,2002.0,270km,GPL,1.4 ess 16V 98ch,Manuelle, 170.0000 DA 
Skoda,Carlo Fabia Monte,2023.0,,,,, 600.0000 DA 
Chery,QQ,2012.0,172500km,Essence,,Manuelle, 75.0000 DA 
Renault,Symbol,2018.0,82000km,Diesel,1.5 Dci 85ch,Manuelle, 271.0000 DA 
Fiat,500 Club,2023.0,7000km,Essence,,Manuelle, 244.0000 DA 
Volkswagen,Caddy Life,2009.0,48800km,Diesel,1.9 TDI 105ch,Manuelle, 185.0000 DA 
Renault,Kangoo Privilege plus,2021.0,49000km,Diesel,1.5 DCI 110ch,Manuelle, 454.0000 DA 
Hyundai,4 Accent RB portes,2018.0,104800km,Essence,1.4 ess 107ch,Manuelle, 226.0000 DA 
Renault,Arkana Line RS,2021.0,25000km,Essence,1.3Tce 140ch   4 cylindres,Automatique, 510.0000 DA 
Peugeot,207 Allure,2012.0,360000km,Diesel,1.6 HDI 92ch,Manuelle, 140.0000 DA 
Volkswagen,7 Bleu Golf motion,2013.0,300km,Diesel,2.0tdi150,Automatique, 210.0000 DA 
Mercedes,250 Classe E,1994.0,206489km,Diesel,5 en ligne tuerbo Diesel,Manuelle, 275.0000 DA 
Dacia,Logan,2016.0,231000km,Essence,1.2 ess 16V 75ch,Manuelle, 165.0000 DA 
Seat,ARONA Excellence,2021.0,62000km,Essence,1.0 tsi 110chv,Manuelle, 403.0000 DA 
Kia,Cerato,2019.0,113km,Diesel,1.6 DOHC D-CVVT BVA 130CH,Automatique, 340.0000 DA 
Hyundai,Creta Gl,2017.0,39000km,Diesel,1.6 crdi,Automatique, 396.0000 DA 
Faw,N5,2007.0,444444km,Essence,1.1,Manuelle, 40.0000 DA 
Renault,Scenic,2003.0,320000km,Diesel,1.9 DCI 120ch,Manuelle, 99.0000 DA 
Renault,Exception Symbol,2019.0,93000km,Essence,1.2 ess 16V  75ch,Manuelle, 111.0000 DA 
Kia,Seltos,2021.0,40000km,Essence,1.6,Automatique, 400.0000 DA 
Nissan,Trail X,2021.0,95000km,Diesel,1.6 Dci 130 Ch 4x2,Manuelle, 480.0000 DA 
Peugeot,301 Allure,2022.0,36000km,Diesel,1.6 HDI 92ch,Manuelle, 350.0000 DA 
Renault,Extreme Symbol,2018.0,99000km,,1.6 ess 100ch,Automatique, 245.0000 DA 
Dacia,Duster FaceLift Laureate,2015.0,267km,GPL,1.6 ess 4X2 105ch,Manuelle, 215.0000 DA 
Peugeot,208 Allure,2015.0,200000km,Essence,1.2 VTI 82ch,Manuelle, 165.0000 DA 
Peugeot,405 Diesel,1990.0,111111km,Diesel,1.8 D 90ch,Manuelle, 35.0000 DA 
Volkswagen,Polo R-line,2014.0,161000km,Essence,1.4 ess 85ch,Manuelle, 290.0000 DA 
Peugeot,207 plus,2013.0,111111km,Essence,1.4 ess 75ch,Manuelle, 172.0000 DA 
Dacia,Logan,2013.0,246km,GPL,1.4 ess 75ch GPL,Manuelle, 215.0000 DA 
Renault,5 Alpine Clio Esprit,2024.0,,,,, 132.0000 DA 
Brilliance,FSV,2012.0,360000km,Essence,1.5 ess BVA,Automatique, 85.0000 DA 
Suzuki,Alto,2009.0,245km,,,, 75.0000 DA 
Hyundai,Tucson,2024.0,,,,, 850.0000 DA 
Suzuki,Swift,2022.0,45000km,Essence,1.2 VVT 85ch BVA,Automatique, 279.0000 DA 
Renault,Bos Scenic,2016.0,239000km,Diesel,1.9 DCI 130 CH,Manuelle, 242.0000 DA 
Peugeot,308 Allure,2012.0,334000km,Diesel,1.6 HDI 112ch,Manuelle, 182.0000 DA 
Seat,FR Leon,2018.0,225000km,Diesel,2.0 TDI 143ch,Manuelle, 462.0000 DA 
Renault,1 Megane,2002.0,95000km,Essence,1.6 ess,Manuelle, 146.0000 DA 
Renault,1 Clio,2001.0,700km,Essence,1.4,Manuelle, 115.0000 DA 
Kia,GT-Line Picanto,2019.0,134000km,Essence,1.2 ess CVVT 87ch,Automatique, 277.0000 DA 
Renault,Kangoo Version steapway,2024.0,,,,, 123.0000 DA 
Renault,Campus Clio,2009.0,153000km,Essence,1.2 ess 60ch,Manuelle, 180.0000 DA 
Skoda,Embition Fabia,2013.0,283500km,Essence,1.2 HTP 70ch,Manuelle, 777.0000 DA 
Renault,21 Nevada,1989.0,,GPL,2.0 ess 120ch,Manuelle, 80.0000 DA 
Seat,FR Leon,2018.0,159000km,Diesel,2.0 TDI 143ch,Manuelle, 465.0000 DA 
Dacia,Sandero Stepway,2021.0,79000km,Essence,1.0 TCe 90ch,Manuelle, 306.0000 DA 
Renault,KANGOO,2024.0,,,,, 458.0000 DA 
Renault,Kangoo,2015.0,221000km,Diesel,1.5 DCI 110ch,Manuelle, 302.0000 DA 
Renault,Kangoo,2024.0,500km,Diesel,1.5 DCI 90ch,Manuelle, 465.0000 DA 
Kia,LX Picanto,2019.0,177000km,Essence,1.2 ess 84ch BVA,Manuelle, 200.0000 DA 
Toyota,normal pecnic,2000.0,,,,, 60.0000 DA 
Kia,Picanto plus pop,2015.0,76000km,Essence,1.2 ess CVVT 87ch,Manuelle, 215.0000 DA 
Renault,130 Privilege Scenic dCi,2010.0,245000km,Diesel,,Manuelle, 220.0000 DA 
Renault,Bladi In Made Symbol,2014.0,350000km,Essence,1.2 ess 16V  75ch,Manuelle, 12.0000 DA 
Faw,Xaili,2008.0,,,,, 40.0000 DA 
Peugeot,Gt Rifter,2023.0,,,,, 575.0000 DA 
Skoda,Elegance Outdoor Yeti,2015.0,173100km,Diesel,2.0 TDI 140ch,Manuelle, 340.0000 DA 
Renault,Collection Symbol,2016.0,197km,GPL,1.2 ess 16V  75ch,Manuelle, 195.0000 DA 
Renault,Kangoo,2014.0,240000km,Diesel,1.5 DCI 110ch,Manuelle, 192.0000 DA 
Renault,Campus Clio,2009.0,336000km,Diesel,1.5 DCI 65ch,Manuelle, 120.0000 DA 
Mercedes,CLS Carlson,2015.0,235000km,Diesel,250 CDI BlueEfficiency,Automatique, 460.0000 DA 
Volkswagen,Match Touran,2012.0,12345km,Diesel,2.0 TDI 110ch,Automatique, 250.0000 DA 
Renault,1 Clio,1996.0,111km,,1.9 D 65ch,Manuelle, 57.0000 DA 
Peugeot,207 Allure,2010.0,590km,,1.6 HDI 90ch,Manuelle, 65.0000 DA 
Chery,Luxury Tiggo,2024.0,,,,, 111.0000 DA 
Hyundai,Atos GL,2003.0,450km,Essence,1.0 ess 55ch,Manuelle, 117.0000 DA 
Renault,Campus Clio Facelift,2015.0,173km,Essence,1.2 ess 16V 75ch,Manuelle, 15.0000 DA 
Peugeot,206,2009.0,165000km,GPL,,Manuelle, 118.0000 DA 
Fiat,Blanc Doblo,2024.0,,,,, 24.0000 DA 
Volkswagen,Passat,2001.0,,Diesel,1.9 TDI 130ch,Manuelle, 153.0000 DA 
Volkswagen,Polo Style,2011.0,164km,Essence,1.4 ess 85ch,Manuelle, 240.0000 DA 
Fiat,Doblo,2024.0,00km,,1.6 hdi,Manuelle, 11.0000 DA 
Citroen,C3 Vitamine,2012.0,322000km,Essence,1.4 ess 75ch,Manuelle, 145.0000 DA 
Renault,4 Clio Facelift Limited+,2018.0,99000km,Essence,0.9 TCe 90ch,Manuelle, 283.0000 DA 
Renault,Kangoo,2002.0,429km,Diesel,1.5 DCI 70ch,Manuelle, 107.0000 DA 
Seat,FR Leon,2019.0,201000km,Diesel,2.0 TDI 143ch,Manuelle, 385.0000 DA 
BMW,X5,2015.0,197000km,Diesel,25d,Automatique, 580.0000 DA 
BMW,Sport X3,2011.0,220000km,Diesel,,Automatique, 300.0000 DA 
Volkswagen,7 Golf Gtd Toute cayene kit la,2016.0,152000km,Diesel,,Automatique, 440.0000 DA 
Baic,X25,2017.0,122000km,Essence,1.5 ess 114ch,Manuelle, 185.0000 DA 
Audi,A5,2015.0,168600km,Essence,1.8 TFSI 170ch,Automatique, 370.0000 DA 
Peugeot,308 Allure,2022.0,33000km,Essence,,Manuelle, 500.0000 DA 
Faw,N5,2006.0,,,,, 44.0000 DA 
Renault,Confort Kangoo,2018.0,,Diesel,1.5 DCI 90ch,Manuelle, 268.0000 DA 
Seat,Ibiza Urban,2019.0,65000km,Essence,1.6 MPi 110 ch,Manuelle, 420.0000 DA 
Volkswagen,3 Golf,1993.0,366666km,Essence,2.0 GTI 115ch,Manuelle, 95.0000 DA 
Seat,ARONA Style,2018.0,39000km,Essence,1.6 MPi 110 ch,Manuelle, 442.0000 DA 
Peugeot,208 Allure Facelift,2016.0,139900km,Diesel,1.6 HDI 92ch,Manuelle, 297.0000 DA 
Hyundai,Tucson,2018.0,100km,Diesel,2.0 CRDI 4x4 177ch BVA,Automatique, 445.0000 DA 
Ford,Fiesta,2012.0,220km,Diesel,1.4hdi disel,Manuelle, 145.0000 DA 
Chery,2 Luxury pro tiggo,2024.0,,,,, 300.0000 DA 
Renault,Kwid Outsider,2024.0,,,,, 287.0000 DA 
Renault,Expression Symbol,2018.0,262000km,Diesel,1.5 Dci 85ch,Manuelle, 177.0000 DA 
Volkswagen,Caddy Life,2011.0,465km,Diesel,1.9tdi.105ch,Manuelle, 190.0000 DA 
Nissan,Sunny,2014.0,356km,,,, 140.0000 DA 
Peugeot,207,2012.0,30000km,Essence,1.4 ess 75ch,Manuelle, 125.0000 DA 
Seat,EDITION Ibiza,2018.0,76000km,Essence,1.6 MPi 110 ch,Manuelle, 360.0000 DA 
Volkswagen,2022 T-CROSS VOLKSWAGEN,2022.0,,,,, 620.0000 DA 
Peugeot,305,1986.0,,Essence,Peugeot,Manuelle, 34.0000 DA 
Fiat,Doblo,2023.0,,,,, 345.0000 DA 
Kia,Gtline Picanto premium,2023.0,,,,, 420.0000 DA 
Great,C30 Wall,2013.0,179000km,GPL,1.5 VVT 105ch,Manuelle, 164.0000 DA 
Opel,Corsa,2012.0,2900km,GPL,1.2 ess 80ch,Manuelle, 125.0000 DA 
Renault,Scenic,2002.0,116000km,Essence,1.6 ess 16V 110ch,Manuelle, 230.0000 DA 
Nissan,City Micra,2013.0,238km,Essence,1.3 ess 80ch,Manuelle, 154.0000 DA 
Peugeot,308,2013.0,300000km,Diesel,1.6 HDI 112ch,Manuelle, 138.0000 DA 
Hyundai,New Tucson,2018.0,132000km,Diesel,2.0 CRDI 4x2 177ch BVA,Automatique, 111.0000 DA 
Renault,1 Clio,1998.0,999999km,Diesel,"1,9",Manuelle, 60.0000 DA 
Seat,FR Leon,2021.0,102000km,Diesel,2.0 tdi 150 cv,Automatique, 600.0000 DA 
Renault,1 Megane,1999.0,245000km,Diesel,1.9 D 65ch,Manuelle, 60.0000 DA 
Audi,A3 Line S,2010.0,300km,Diesel,2.0 TDI 143ch S-Tronic,Manuelle, 123.0000 DA 
Skoda,Carlo Kamiq Monte,2024.0,,,,, 123.0000 DA 
Renault,#NAME?,2018.0,138000km,Diesel,,, 111.0000 DA 
Volkswagen,Besnes Passat,2012.0,110000km,Diesel,2.0 TDI 140ch,Manuelle, 380.0000 DA 
Suzuki,Alto,2008.0,319km,Essence,0.8 ess 46ch,Manuelle, 55.0000 DA 
Mercedes,#NAME?,2015.0,123km,Diesel,,Automatique, 123.0000 DA 
Peugeot,2.0Hdi 308 Allure,2012.0,378km,Diesel,2.0 HDI 150ch,Manuelle, 370.0000 DA 
Renault,1 Megane,2002.0,450000km,Diesel,1.9dti,Manuelle, 95.0000 DA 
Citroen,Berlingo,2008.0,120km,Diesel,1.6 HDI 90ch,Manuelle, 175.0000 DA 
Peugeot,308 Allure,2015.0,280000km,Diesel,1.6 e HDI 115ch STT,Manuelle, 260.0000 DA 
Renault,Campus Clio Facelift,2014.0,285000km,Essence,1.2 ess 16V 75ch,Manuelle, 134.0000 DA 
Renault,2 Clio,1999.0,0km,Diesel,1.9 D 65ch,Manuelle, 63.0000 DA 
Renault,6,1973.0,555555km,Essence,Gtl,Manuelle, 43.0000 DA 
Fiat,Doblo Tout,2023.0,,,,, 111.0000 DA 
Fiat,500 Dolce Professional Vita+,2023.0,,,,, 249.0000 DA 
Kia,Sportage,2009.0,500km,Diesel,2.0 CRDI 4X2 140ch,Manuelle, 160.0000 DA 
Renault,5 Clio LINE RS Rs line,2023.0,,,,, 480.0000 DA 
Peugeot,208 Active,2013.0,341000km,Diesel,1.6 HDI 92ch,Manuelle, 165.0000 DA 
Suzuki,800 Maruti,2009.0,800km,Essence,0.8 ess 47ch,Manuelle, 65.0000 DA 
Hyundai,Htrac Tucson,2024.0,,,,, 900.0000 DA 
Kia,Picanto,2018.0,115500km,Essence,1.2 ess 84ch,Manuelle, 235.0000 DA 
Hyundai,Grand i10,2018.0,162000km,,,Manuelle, 230.0000 DA 
Peugeot,208 Allure,2024.0,,,,, 497.0000 DA 
Seat,ARONA,2021.0,52000km,Essence,,Automatique, 450.0000 DA 
Peugeot,208 Allure,2015.0,219000km,Diesel,1.6 HDI 92ch,Manuelle, 228.0000 DA 
Geely,S5,2016.0,304700km,Essence,1.5 ess 102ch,Manuelle, 105.0000 DA 
Fiat,1.4 Life Tipo,2024.0,,,,, 320.0000 DA 
Volkswagen,II Match Nouvelle Polo,2015.0,189000km,Essence,1.6 TDI 90ch DSG,Manuelle, 123.0000 DA 
Ford,5 Focus portes,2009.0,35000km,Essence,1.6 ess 100ch,Manuelle, 120.0000 DA 
Renault,1 Megane,1998.0,,Diesel,1.9 D 65ch,Manuelle, 96.0000 DA 
Dacia,Sandero,2019.0,96000km,Diesel,1.5 DCI 90ch,Manuelle, 10.0000 DA 
Suzuki,Alto,2023.0,,,,, 12.0000 DA 
Chery,Yoki,2019.0,,,,, 122.0000 DA 
Chevrolet,4 Aveo portes,2005.0,333km,GPL,,Manuelle, 110.0000 DA 
Citroen,Exclusive Xsara,2004.0,366000km,GPL,1.6 ess 16V 110ch,Manuelle, 125.0000 DA 
Peugeot,208 Allure Facelift,2018.0,93000km,Diesel,1.6 HDI 92ch,Manuelle, 304.0000 DA 
Renault,Confort Grand Kangoo,2017.0,00km,Diesel,1.5 DCI 110ch,Manuelle, 257.0000 DA 
Renault,Bladi In Made Symbol,2019.0,190000km,,1.6 ess 100ch,Manuelle, 250.0000 DA 
Volkswagen,7 Golf,2016.0,154000km,Diesel,2.0 TDI 110ch,Manuelle, 405.0000 DA 
Fiat,( ) 16 Tipo Urabin janta life mafta7 w,2024.0,,,,, 46.0000 DA 
Fiat,FIATS GMS TF Tipo,2023.0,5767km,Essence,,Manuelle, 330.0000 DA 
Kia,Base Picanto clim,2009.0,287km,Essence,1.1 ess 65ch,Manuelle, 130.0000 DA 
Volkswagen,Life Polo,2013.0,93km,Essence,1.4 ess 85ch,Manuelle, 320.0000 DA 
Fiat,Life Tipo,2023.0,,,,, 351.0000 DA 
Volkswagen,8 Golf Gtd,2023.0,,,,, 930.0000 DA 
Volkswagen,Polo,2010.0,40000km,Essence,1.4 ess 85ch,Manuelle, 135.0000 DA 
Chevrolet,Base Lite Spark,2010.0,197000km,Essence,1.0 ess 68ch,Manuelle, 130.0000 DA 
Renault,Extreme Symbol,2016.0,140000km,GPL,1.2 ess 16V  75ch,Manuelle, 10.0000 DA 
Peugeot,308 Premium,2010.0,370000km,Diesel,1.6 HDI 90ch,Manuelle, 138.0000 DA 
Hyundai,Tucson,2018.0,129075km,Diesel,2.0 CRDI 4x4 177ch BVA,Automatique, 123.0000 DA 
Volkswagen,7 Golf Gtd,2017.0,120000km,Diesel,2.0 TDI 110ch,Manuelle, 410.0000 DA 
Renault,5 Clio RS line,2022.0,30000km,,1.5 115,Manuelle, 460.0000 DA 
Renault,Extreme Symbol,2015.0,204km,Essence,1.2 ess 16V  75ch,Manuelle, 220.0000 DA 
Volkswagen,6 Golf Line R,2012.0,180000km,Diesel,2.0 TDI 110ch,Manuelle, 252.0000 DA 
Suzuki,Alto STD,2011.0,11111km,Essence,1.0 ess 68ch,Manuelle, 65.0000 DA 
Mercedes,GLC,2022.0,33000km,Diesel,200d,Automatique, 11.0000 DA 
Skoda,Yeti,2012.0,290000km,Diesel,2.0 TDI 4X4 140ch,Manuelle, 289.0000 DA 
Seat,Ibiza Sol,2017.0,172000km,Essence,1.6 MPi 90ch,Manuelle, 250.0000 DA 
Hyundai,4 Accent Prestige RB portes,2017.0,108000km,Essence,1.4 ess 107ch BVA,Semi Automatique, 275.0000 DA 
Kia,Sportage,2015.0,182000km,Diesel,2.0 CRDI 177 4x2,Manuelle, 442.0000 DA 
Renault,2 4 Clio Limited,2019.0,46000km,Diesel,1.5 DCI 85ch,Manuelle, 330.0000 DA 
Seat,ARONA,2021.0,82000km,Essence,1.0 turbo,Automatique, 420.0000 DA 
Dacia,Sandero Stepway,2019.0,142000km,Diesel,1.5 DCI 90ch,Manuelle, 280.0000 DA 
Seat,Cupra Leon,2021.0,,,,, 710.0000 DA 
Peugeot,207 Active New,2012.0,226000km,Essence,1.4 ess 75ch,Manuelle, 185.0000 DA 
Renault,Kangoo,2018.0,,,,, 111.0000 DA 
Peugeot,B9 Partner,2016.0,251582km,Diesel,1.6 HDI,Manuelle, 252.0000 DA 
Fiat,1.4 95 BVM6 CH Ess Sedan Tipo,2024.0,,,,, 269.9000 DA 
Volkswagen,Caddy Collection,2019.0,120000km,Diesel,2.0 TDi 110ch,Manuelle, 415.0000 DA 
Seat,ARONA Style,2021.0,59000km,Essence,1.0 turbo,Manuelle, 111.0000 DA 
Fiat,500x,2024.0,,,,, 405.0000 DA 
Peugeot,207 Allure,2012.0,178000km,Diesel,1.6 HDI 92ch,Manuelle, 220.0000 DA 
Hyundai,Accent GLS,2010.0,272000km,GPL,1.5 ess 91ch,Manuelle, 182.0000 DA 
Renault,(Utilitaire) Confort Kangoo,2013.0,239500km,Diesel,1.5 DCI 110ch,, 192.0000 DA 
Renault,Express,1998.0,111km,Diesel,1.9,Manuelle, 44.0000 DA 
Nissan,1.5 Sunne,2024.0,,,,, 340.0000 DA 
Shacman,2019 Shacman leger x9,2019.0,,,,, 290.0000 DA 
Peugeot,3008 Allure,2023.0,,,,, 665.0000 DA 
Dacia,Duster FaceLift Laureate,2021.0,75000km,Diesel,1.5 DCI 4X2 110ch,Manuelle, 415.0000 DA 
Seat,Ibiza Itech,2014.0,225000km,,1.4 ess 85ch,Manuelle, 231.0000 DA 
Fiat,500X Club,2023.0,,,,, 385.0000 DA 
Kia,K2500,2019.0,,,,, 360.0000 DA 
Kia,Picanto Star,2019.0,,,,, 280.0000 DA 
Kia,Sportage,2009.0,144000km,Diesel,CRDI 177ch 4Ã2,Automatique, 225.0000 DA 
Dacia,Sandero Stepway,2017.0,174000km,Diesel,1.5 DCI 90ch,Manuelle, 190.0000 DA 
Renault,+ 4 Clio GT Line,2018.0,17700km,Diesel,,Manuelle, 111.0000 DA 
Renault,4 Clio Limited,2015.0,112000km,Essence,1.2 ess 16V 75ch,Manuelle, 260.0000 DA 
Peugeot,206,2003.0,388123km,Essence,1.4 ess 75ch,Manuelle, 90.0000 DA 
Renault,Symbol,2014.0,327000km,Essence,1.2 ess 16V  75ch,Manuelle, 138.0000 DA 
Volkswagen,R T-CROSS United,2021.0,40000km,Essence,1,Automatique, 123.0000 DA 
Renault,4 Clio,2019.0,133000km,Diesel,1.5 DCI 85ch,Manuelle, 123.0000 DA 
Chevrolet,4 Optra portes,2008.0,272147km,Essence,1.6 ess 16V 109ch,Manuelle, 105.0000 DA 
Dacia,Sandero Stepway,2015.0,60000km,Essence,1.6 ess 90ch,Manuelle, 250.0000 DA 
Audi,Line Q5 S,2015.0,79000km,Diesel,2.0 TDI 177ch Quattro S-Tronic 7,Automatique, 550.0000 DA 
Fiat,1.0 500 70ch Cult Fiat Hybrid MIB,2024.0,,,,, 217.9000 DA 
Volkswagen,6 Golf Line R,2012.0,523000km,Diesel,2.0 TDI 110ch,Manuelle, 190.0000 DA 
Chery,QQ,2016.0,1km,Essence,1.1 ess 68ch,Manuelle, 111.0000 DA 
Nissan,Juke N-connecta,2018.0,99000km,Essence,1.6 ess 190ch,Manuelle, 320.0000 DA 
Chery,QQ,2014.0,,,,, 90.0000 DA 
Peugeot,Partner,2011.0,470000km,Diesel,1.6 HDI 90ch,Manuelle, 148.0000 DA 
Volkswagen,7 Drive Golf,2019.0,158000km,Diesel,2.0 TDI 143ch DSG,Automatique, 460.0000 DA 
Peugeot,Allure Partner Tepee,2019.0,168000km,Diesel,1.6 HDI FAP 115 CH,Manuelle, 369.0000 DA 
Peugeot,307 Oxygo,2006.0,347000km,Diesel,1.6 HDI 90ch,Manuelle, 178.0000 DA 
Volkswagen,Amarok,2011.0,350000km,Diesel,2.0 TDI 163ch,Manuelle, 123.0000 DA 
Citroen,1.6 180 2024 C5 SUV aircross chv ess,2024.0,,,,, 880.0000 DA 
Daewoo,Lanos,1999.0,,GPL,1.5,, 60.0000 DA 
Mercedes,A A200 Classe,2022.0,55000km,Diesel,A200,Automatique, 770.0000 DA 
Suzuki,800 Alto,2016.0,159000km,Essence,0.8 ess 46ch,Manuelle, 157.0000 DA 
Chevrolet,Hatchback Sonic,2013.0,244300km,Essence,1.6 ess 113ch,Manuelle, 120.0000 DA 
Dacia,Sandero Stepway,2017.0,150000km,,1.5 DCI 75ch,Manuelle, 242.0000 DA 
Renault,Bladi In Made Symbol,2019.0,173km,Diesel,1.5 Dci 85ch,Manuelle, 210.0000 DA 
Peugeot,208 Allure,2022.0,50000km,Diesel,1.6 HDI 92ch,Manuelle, 375.0000 DA 
Chery,Tiggo Tiggo7pro,2024.0,,,,, 500.0000 DA 
Chevrolet,4 Aveo portes,2007.0,527000km,GPL,1.5 ess 85ch,Manuelle, 107.0000 DA 
Suzuki,Alto,2008.0,356km,Essence,1.0 ess 68ch,Manuelle, 90.0000 DA 
Dacia,Sandero Stepway,2017.0,181000km,Diesel,1.5 DCI 75ch,Manuelle, 27.0000 DA 
Peugeot,208,2013.0,365000km,Diesel,1.6 HDI 92ch,Semi Automatique, 180.0000 DA 
