brand,model,year,kilometer,engine,transmission,fuel,nb_of_doors,price,cylinder,engine_size,horsepower
Audi,Q7 3.0T quattro Premium AWD,2017,"93,472",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$17,987",6,3L,333 hp
Audi,Q5 3.2 quattro Premium Plus AWD,2011,"133,169",270 hp 3.2L V6,6-Speed Automatic,Gasoline,4 doors,"$8,699",6,3.2L,270 hp
Audi,Q5 Sportback quattro Premium Plus S Line 45 TFSI AWD,2023,"5,475",261 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$46,871",4,2L,261 hp
Audi,S5 3.0T quattro Prestige Cabriolet AWD,2015,"35,852",333 hp 3L V6,7-Speed Automatic,Gasoline,2 doors,"$26,943",6,3L,333 hp
Audi,Q5 2.0T quattro Premium AWD,2019,"65,000",248 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$21,370",4,2L,248 hp
Audi,A8 L 3.0T quattro AWD,2016,"92,961",333 hp 3L V6,Automatic,Gasoline,4 doors,"$19,985",6,3L,333 hp
Audi,A6 3.0T quattro Prestige Sedan AWD,2011,"98,896",300 hp 3L V6,6-Speed Automatic,Gasoline,4 doors,"$8,695",6,3L,300 hp
Audi,SQ5 3.0T quattro Premium Plus AWD,2016,"104,830",354 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$15,999",6,3L,354 hp
Audi,A8 L quattro 55 TFSI AWD,2020,"15,931",335 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$42,986",6,3L,335 hp
Audi,Q7 3.0T quattro Prestige AWD,2017,"95,000",333 hp 3L V6,Automatic,Gasoline,4 doors,"$19,995",6,3L,333 hp
Audi,A6 2.0T Premium Plus Sedan FWD,2013,"73,728",211 hp 2L I4,Continuously Variable Transmission,Gasoline,4 doors,"$11,998",4,2L,211 hp
Audi,R8 quattro V10 Coupe AWD,2014,"19,079",525 hp 5.2L V10,7-Speed Automatic,Gasoline,2 doors,"$95,495",10,5.2L,525 hp
Audi,A4 2.0T quattro Premium Plus AWD,2014,"75,340",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$14,220",4,2L,220 hp
Audi,A5 2.0T quattro Premium Plus Cabriolet AWD,2015,"104,314",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,2 doors,"$13,995",4,2L,220 hp
Audi,Q5 quattro Premium S Line 45 TFSI AWD,2022,"13,806",261 hp 2L I4,Automatic,Gasoline,4 doors,"$35,995",4,2L,261 hp
Audi,A3 2.0T quattro Premium Plus Cabriolet AWD,2015,"86,520",220 hp 2L I4,Automatic,Gasoline,2 doors,"$13,000",4,2L,220 hp
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2019,"38,448",248 hp 2L I4,7-Speed Automatic,Gasoline,2 doors,"$24,900",4,2L,248 hp
Audi,S8 4.0T quattro AWD,2013,"100,456",520 hp 4L V8,8-Speed Automatic,Gasoline,4 doors,"$20,985",8,4L,520 hp
Audi,R8 quattro V10 Plus Coupe AWD,2017,"16,868",610 hp 5.2L V10,7-Speed Automatic,Gasoline,2 doors,"$147,695",10,5.2L,610 hp
Audi,A4 2.0T quattro Premium Plus AWD,2016,"100,490",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$11,999",4,2L,220 hp
Audi,A5 2.0T quattro Premium Plus Cabriolet AWD,2016,"102,453",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,2 doors,"$13,999",4,2L,220 hp
Audi,Q7 55 TFSI quattro Premium Plus AWD,2019,"44,486",329 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$27,990",6,3L,329 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2013,"120,698",211 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$10,995",4,2L,211 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2017,"80,517",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$16,420",4,2L,220 hp
Audi,SQ5 3.0T quattro Premium Plus AWD,2016,"116,044",354 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$15,995",6,3L,354 hp
Audi,SQ5 3.0T quattro Prestige AWD,2019,"22,583",349 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$32,701",6,3L,349 hp
Audi,Q5 quattro Premium Plus 45 TFSI AWD,2021,"60,393",261 hp 2L I4,Automatic,Gasoline,4 doors,"$21,846",4,2L,261 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2017,"81,638",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$15,995",4,2L,220 hp
Audi,TT 1.8T quattro Roadster AWD,2004,"102,888",225 hp 1.8L I4,Manual,Gasoline,2 doors,"$9,295",4,1.8L,225 hp
Audi,A8 L quattro AWD,2012,"102,253",372 hp 4.2L V8,Automatic,Gasoline,4 doors,"$14,499",8,4.2L,372 hp
Audi,A7 3.0T quattro Premium Plus AWD,2013,"111,501",310 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$13,995",6,3L,310 hp
Audi,Q7 3.0 TFSI quattro Prestige AWD,2018,"50,868",333 hp 3L V6,Automatic,Gasoline,4 doors,"$25,995",6,3L,333 hp
Audi,A6 3.0T quattro Prestige Sedan AWD,2014,"94,802",310 hp 3L V6,Automatic,Gasoline,4 doors,"$13,995",6,3L,310 hp
Audi,A7 3.0T quattro Premium Plus AWD,2012,"96,334",310 hp 3L V6,Automatic,Gasoline,4 doors,"$14,500",6,3L,310 hp
Audi,S4 3.0T quattro Prestige AWD,2021,"19,067",349 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$42,699",6,3L,349 hp
Audi,S5 3.0T quattro Premium Plus Cabriolet AWD,2013,"100,192",333 hp 3L V6,7-Speed Automatic,Gasoline,2 doors,"$15,700",6,3L,333 hp
Audi,A8 L quattro AWD,2012,"115,000",372 hp 4.2L V8,Automatic,Gasoline,4 doors,"$12,000",8,4.2L,372 hp
Audi,Q7 3.0T quattro S-Line Prestige AWD,2011,"111,829",333 hp 3L V6,8-Speed Automatic Overdrive,Gasoline,4 doors,"$10,900",6,3L,333 hp
Audi,A7 3.0T quattro Prestige AWD,2014,"117,678",310 hp 3L V6,Not Rated,8-Speed Automatic,4 doors,"$15,900",6,3L,310 hp
Audi,A3 1.8T Premium Sedan FWD,2015,"146,799",170 hp 1.8L I4,6-Speed Automatic,Gasoline,4 doors,"$8,995",4,1.8L,170 hp
Audi,A5 Sportback quattro Premium S Line 45 TFSI AWD,2023,"6,226",261 hp 2L I4,Automatic,Gasoline,4 doors,"$38,999",4,2L,261 hp
Audi,A3 1.8T Premium Plus Cabriolet FWD,2016,"121,157",170 hp 1.8L I4,Automatic,Gasoline,2 doors,"$11,900",4,1.8L,170 hp
Audi,A6 quattro Premium 45 TFSI AWD,2023,"21,043",261 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$39,995",4,2L,261 hp
Audi,A4 2.0T quattro Premium AWD,2017,"109,954",252 hp 2L I4,Automatic,Gasoline,4 doors,"$12,999",4,2L,252 hp
Audi,A6 quattro Sport Premium 45 TFSI AWD,2021,"20,927",261 hp 2L I4,Automatic,Gasoline,4 doors,"$33,998",4,2L,261 hp
Audi,Q7 3.0 TFSI quattro Prestige AWD,2018,"57,031",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$26,999",6,3L,333 hp
Audi,A6 2.0T Premium Plus Sedan FWD,2013,"150,418",211 hp 2L I4,Continuously Variable Transmission,Gasoline,4 doors,"$10,499",4,2L,211 hp
Audi,S4 3.0T quattro Premium Plus Sedan AWD,2013,"55,617",333 hp 3L V6,7-Speed Automatic,Gasoline,4 doors,"$19,990",6,3L,333 hp
Audi,A3 Sportback e-tron 1.4T Premium Plus FWD,2016,"62,071",204 hp 1.4L I4 Hybrid,6-Speed Automatic,Hybrid,4 doors,"$15,500",4,1.4L,204 hp
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2015,"88,148",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,2 doors,"$13,999",4,2L,220 hp
Audi,Q5 quattro Premium 45 TFSI AWD,2020,"61,467",248 hp 2L I4,7-Speed Dual Clutch,Gasoline,4 doors,"$19,997",4,2L,248 hp
Audi,A4 Avant 2.0T quattro Prestige AWD,2012,"123,542",211 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$9,995",4,2L,211 hp
Audi,A6 2.0T quattro Premium Sedan AWD,2014,"112,000",220 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$11,395",4,2L,220 hp
Audi,A8 L 3.0T quattro AWD,2017,"84,077",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$21,999",6,3L,333 hp
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2022,"40,470",335 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$37,800",6,3L,335 hp
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2013,"125,695",211 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$9,995",4,2L,211 hp
Audi,Q7 3.0T quattro Premium Plus AWD,2017,"82,585",333 hp 3L V6,Automatic,Gasoline,4 doors,"$19,399",6,3L,333 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2017,"116,875",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$13,480",4,2L,220 hp
Audi,A5 2.0T quattro Premium Plus Cabriolet AWD,2011,"45,185",211 hp 2L I4,8-Speed Automatic,Gasoline,2 doors,"$14,500",4,2L,211 hp
Audi,A5 2.0T quattro Premium Cabriolet AWD,2018,"21,666",252 hp 2L I4,Automatic,Gasoline,2 doors,"$27,999",4,2L,252 hp
Audi,A5 Sportback 45 TFSI quattro Premium Plus AWD,2021,"44,296",261 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$27,995",4,2L,261 hp
Audi,SQ5 Sportback 3.0T quattro Prestige AWD,2021,"20,884",349 hp 3L V6,Automatic,Gasoline,4 doors,"$47,990",6,3L,349 hp
Audi,A4 2.0T Premium Plus FWD,2013,"102,870",211 hp 2L I4,Continuously Variable Transmission,Gasoline,4 doors,"$9,485",4,2L,211 hp
Audi,A6 2.0T quattro Premium Plus Sedan AWD,2014,"89,430",220 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$11,500",4,2L,220 hp
Audi,RS 5 Sportback 2.9T quattro AWD,2023,"16,126",444 hp 2.9L V6,8-Speed Automatic,Gasoline,4 doors,"$70,447",6,2.9L,444 hp
Audi,TT 3.2 quattro Roadster AWD,2008,"69,985",250 hp 3.2L V6,Automatic,Gasoline,2 doors,"$13,984",6,3.2L,250 hp
Audi,A3 2.0T quattro Premium Sedan AWD,2016,"134,543",220 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$9,100",4,2L,220 hp
Audi,A4 quattro Premium 40 TFSI AWD,2022,"25,209",201 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$25,888",4,2L,201 hp
Audi,Q5 3.0T quattro Prestige AWD,2013,"133,251",272 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$10,999",6,3L,272 hp
Audi,Q7 3.0T quattro Premium Plus AWD,2017,"92,135",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$19,985",6,3L,333 hp
Audi,Q7 quattro Premium Plus 45 TFSI AWD,2023,"14,443",261 hp 2L I4,Automatic,Gasoline,4 doors,"$52,565",4,2L,261 hp
Audi,Q3 2.0T quattro Premium Plus AWD,2016,"97,535",200 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$12,990",4,2L,200 hp
Audi,A4 2.0 TFSI quattro Premium AWD,2018,"60,831",252 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$17,993",4,2L,252 hp
Audi,A4 quattro Premium S Line 45 TFSI AWD,2021,"21,072",261 hp 2L I4,Automatic,Gasoline,4 doors,"$28,649",4,2L,261 hp
Audi,SQ5 3.0T quattro Premium Plus AWD,2021,"26,290",349 hp 3L V6,Automatic,Gasoline,4 doors,"$36,498",6,3L,349 hp
Audi,A4 2.0T Premium Plus FWD,2015,"77,581",220 hp 2L I4,Continuously Variable Transmission,Gasoline,4 doors,"$12,995",4,2L,220 hp
Audi,A4 2.0T quattro Premium AWD,2010,"172,802",211 hp 2L I4,Automatic,Gasoline,4 doors,"$4,800",4,2L,211 hp
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2013,"135,274",211 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$8,778",4,2L,211 hp
Audi,A5 quattro Coupe AWD,2008,"120,041",265 hp 3.2L V6,6-Speed Automatic,Gasoline,2 doors,"$7,499",6,3.2L,265 hp
Audi,A5 Sportback 2.0T quattro Premium Plus AWD,2019,"60,985",248 hp 2L I4,Automatic,Gasoline,4 doors,"$23,500",4,2L,248 hp
Audi,A3 2.0T quattro Premium Plus Cabriolet AWD,2015,"72,554",220 hp 2L I4,Automatic,Gasoline,2 doors,"$15,744",4,2L,220 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2015,"79,448",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$14,690",4,2L,220 hp
Audi,A5 Sportback quattro Premium Plus S Line 45 TFSI AWD,2024,"3,149",261 hp 2L I4,Automatic,Gasoline,4 doors,"$39,995",4,2L,261 hp
Audi,A4 2.0T quattro Prestige AWD,2017,"103,376",252 hp 2L I4,7-Speed Automatic Overdrive,Gasoline,4 doors,"$15,989",4,2L,252 hp
Audi,SQ5 3.0T quattro Prestige AWD,2014,"69,854",354 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$20,995",6,3L,354 hp
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2014,"99,389",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$13,995",4,2L,220 hp
Audi,A4 quattro Premium Plus 40 TFSI AWD,2021,"12,458",201 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$29,022",4,2L,201 hp
Audi,TT 2.0T quattro Coupe AWD,2018,"4,190",220 hp 2L I4,6-Speed Automatic,Gasoline,2 doors,"$36,999",4,2L,220 hp
Audi,A4 2.0T quattro Premium Plus AWD,2015,"105,221",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$11,985",4,2L,220 hp
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2023,"11,881",228 hp 2L I4,Automatic,Gasoline,4 doors,"$36,994",4,2L,228 hp
Audi,TT 1.8T 225hp quattro Roadster AWD,2001,"38,453",225 hp 1.8L I4,6-Speed Manual Overdrive,Gasoline,2 doors,"$13,495",4,1.8L,225 hp
Audi,Q3 2.0T quattro Prestige AWD,2016,"98,677",200 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$13,999",4,2L,200 hp
Audi,A4 2.0T quattro Premium Plus AWD,2013,"67,798",211 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$11,750",4,2L,211 hp
Audi,Q7 quattro Premium Plus 45 TFSI AWD,2023,"9,478",261 hp 2L I4,Automatic,Gasoline,4 doors,"$52,815",4,2L,261 hp
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2022,"10,371",228 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$31,948",4,2L,228 hp
Audi,SQ5 3.0T quattro Premium Plus AWD,2016,"101,738",354 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$17,987",6,3L,354 hp
Audi,A6 2.0T quattro Premium Plus Sedan AWD,2015,"82,697",220 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$14,895",4,2L,220 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2015,"60,330",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$15,099",4,2L,220 hp
Audi,Q5 quattro Premium 45 TFSI AWD,2021,"59,037",261 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$21,500",4,2L,261 hp
Audi,A4 2.0T Premium FWD,2017,"81,818",252 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$14,390",4,2L,252 hp
Audi,Q7 3.0T quattro Premium Plus AWD,2017,"86,350",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$18,950",6,3L,333 hp
Audi,A6 3.0T quattro Premium Plus Sedan AWD,2015,"62,160",310 hp 3L V6,Automatic,Gasoline,4 doors,"$17,995",6,3L,310 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2012,"54,829",211 hp 2L I4,Automatic,Gasoline,4 doors,"$12,995",4,2L,211 hp
Audi,Q5 3.2 quattro Premium Plus AWD,2010,"67,126",270 hp 3.2L V6,Automatic,Gasoline,4 doors,"$10,900",6,3.2L,270 hp
Audi,A3 2.0T quattro Premium Plus Cabriolet AWD,2015,"86,776",220 hp 2L I4,Automatic,Gasoline,2 doors,"$15,500",4,2L,220 hp
Audi,A8 3.0T LWB quattro AWD,2014,"155,270",333 hp 3L V6,Automatic,Gasoline,4 doors,"$11,890",6,3L,333 hp
Audi,Q5 2.0T quattro Premium AWD,2017,"71,804",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$15,990",4,2L,220 hp
Audi,Q5 3.0 TDI quattro Premium Plus AWD,2014,"123,194",240 hp 3L V6 Diesel,Automatic,Diesel,4 doors,"$13,500",6,3L,240 hp
Audi,A6 2.0T Premium Plus Sedan FWD,2013,"103,962",211 hp 2L I4,Continuously Variable Transmission,Gasoline,4 doors,"$12,175",4,2L,211 hp
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2017,"99,104",252 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$18,600",4,2L,252 hp
Audi,A4 quattro Premium 40 TFSI AWD,2021,"19,520",201 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$24,500",4,2L,201 hp
Audi,Q3 2.0T quattro Prestige AWD,2016,"77,060",200 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$16,690",4,2L,200 hp
Audi,Q7 3.0 TFSI quattro Prestige AWD,2018,"88,006",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$22,500",6,3L,333 hp
Audi,A7 3.0T quattro Premium Plus AWD,2016,"119,695",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$16,585",6,3L,333 hp
Audi,SQ5 3.0T quattro Premium Plus AWD,2017,"78,754",354 hp 3L V6,Automatic,Gasoline,4 doors,"$23,991",6,3L,354 hp
Audi,Q7 quattro Premium Plus 45 TFSI AWD,2021,"54,341",248 hp 2L I4,Automatic,Gasoline,4 doors,"$35,998",4,2L,248 hp
Audi,A4 2.0T quattro Prestige Sedan AWD,2012,"136,644",211 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$7,990",4,2L,211 hp
Audi,A8 L quattro AWD,2007,"120,909",350 hp 4.2L V8,6-Speed Automatic,Gasoline,4 doors,"$7,990",8,4.2L,350 hp
Audi,A4 2.0T quattro Premium AWD,2013,"120,926",211 hp 2L I4,Manual,Gasoline,4 doors,"$9,990",4,2L,211 hp
Audi,Q5 2.0T quattro Premium AWD,2015,"66,134",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$14,995",4,2L,220 hp
Audi,Q7 3.0T quattro Prestige AWD,2017,"98,064",333 hp 3L V6,Automatic,Gasoline,4 doors,"$19,995",6,3L,333 hp
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2016,"81,000",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$14,690",4,2L,220 hp
Audi,SQ5 3.0T quattro Prestige AWD,2018,"65,000",354 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$27,400",6,3L,354 hp
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2023,"15,079",335 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$56,791",6,3L,335 hp
Audi,Q5 3.0 TDI quattro Prestige AWD,2014,"60,069",240 hp 3L V6 Diesel,8-Speed Automatic,Diesel,4 doors,"$18,898",6,3L,240 hp
Audi,Q8 quattro Prestige 55 TFSI AWD,2023,"13,895",335 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$69,987",6,3L,335 hp
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2014,"79,765",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$16,490",4,2L,220 hp
Audi,Q7 3.0 TFSI quattro Premium Plus AWD,2018,"87,420",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$18,500",6,3L,333 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2014,"65,850",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$14,896",4,2L,220 hp
Audi,A4 2.0T quattro Premium Plus AWD,2017,"102,739",252 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$15,495",4,2L,252 hp
Audi,Q8 quattro Premium 55 TFSI AWD,2020,"37,172",335 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$39,777",6,3L,335 hp
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2020,"64,515",335 hp 3L V6,Automatic,Gasoline,4 doors,"$28,995",6,3L,335 hp
Audi,A3 3.2 quattro Wagon AWD,2006,"132,000",250 hp 3.2L V6,6-Speed Automatic,Gasoline,4 doors,"$7,498",6,3.2L,250 hp
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,"74,478",252 hp 2L I4,Automatic,Gasoline,4 doors,"$19,495",4,2L,252 hp
Audi,SQ5 3.0T quattro Premium Plus AWD,2016,"97,921",354 hp 3L V6,Automatic,Gasoline,4 doors,"$17,800",6,3L,354 hp
Audi,Q3 2.0T Prestige FWD,2015,"97,719",200 hp 2L I4,Automatic,Gasoline,4 doors,"$13,491",4,2L,200 hp
Audi,Q5 3.0T quattro Prestige AWD,2014,"77,788",272 hp 3L V6,Automatic,Gasoline,4 doors,"$16,995",6,3L,272 hp
Audi,Q5 quattro Premium Plus S Line 45 TFSI AWD,2023,"7,198",261 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$43,799",4,2L,261 hp
Audi,A7 3.0 TDI quattro Premium Plus AWD,2016,"83,305",240 hp 3L V6 Diesel,Automatic,Diesel,4 doors,"$26,500",6,3L,240 hp
Audi,A3 2.0T quattro Premium Sedan AWD,2015,"69,661",220 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$13,500",4,2L,220 hp
Audi,A7 3.0T quattro Prestige AWD,2016,"92,455",333 hp 3L V6,Automatic,Gasoline,4 doors,"$21,985",6,3L,333 hp
Audi,S5 Sportback 3.0T quattro Prestige AWD,2022,"11,477",349 hp 3L V6,Automatic,Gasoline,4 doors,"$54,997",6,3L,349 hp
Audi,Q7 3.0T quattro S-Line Prestige AWD,2014,"118,534",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$12,499",6,3L,333 hp
Audi,A4 2.0T quattro Premium AWD,2011,"100,105",211 hp 2L I4,Automatic,Gasoline,4 doors,"$7,561",4,2L,211 hp
Audi,A8 L 3.0T quattro AWD,2017,"47,815",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$24,499",6,3L,333 hp
Audi,A4 quattro Premium Plus S Line 45 TFSI AWD,2023,"30,537",261 hp 2L I4,7-Speed Automatic,Gasoline,4 doors,"$29,994",4,2L,261 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2014,"96,978",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$11,985",4,2L,220 hp
Audi,Q7 3.0T quattro Premium Plus AWD,2017,"99,008",333 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$18,995",6,3L,333 hp
Audi,A6 3.0T quattro Prestige Sedan AWD,2014,"81,918",310 hp 3L V6,Automatic,Gasoline,4 doors,"$16,486",6,3L,310 hp
Audi,A3 2.0T quattro Premium Plus Sedan AWD,2015,"69,082",220 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$15,995",4,2L,220 hp
Audi,Q5 3.0T quattro Premium Plus AWD,2014,"103,499",272 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$13,793",6,3L,272 hp
Audi,Q5 2.0T quattro Premium AWD,2017,"57,924",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$18,235",4,2L,220 hp
Audi,Q3 quattro Premium S Line 45 TFSI AWD,2023,"5,612",228 hp 2L I4,8-Speed Automatic,Gasoline,4 doors,"$32,988",4,2L,228 hp
Audi,A5 Sportback quattro Prestige S Line 45 TFSI AWD,2023,"4,410",261 hp 2L I4,Automatic,Gasoline,4 doors,"$46,151",4,2L,261 hp
Audi,A3 2.0T Wagon FWD,2006,"150,840",200 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$4,999",4,2L,200 hp
Audi,A4 2.0T quattro Premium AWD,2016,"99,473",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$12,490",4,2L,220 hp
Audi,Q5 2.0T quattro Premium AWD,2019,"67,897",248 hp 2L I4,Automatic,Gasoline,4 doors,"$19,495",4,2L,248 hp
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2016,"89,615",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,2 doors,"$14,960",4,2L,220 hp
Audi,A4 2.0T quattro Premium Plus AWD,2011,"107,724",211 hp 2L I4,Automatic,Gasoline,4 doors,"$8,995",4,2L,211 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2015,"116,465",220 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$11,995",4,2L,220 hp
Audi,A4 2.0T quattro Premium Plus AWD,2014,"98,788",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$10,995",4,2L,220 hp
Audi,A4 quattro Premium 40 TFSI AWD,2021,"19,248",201 hp 2L I4,Automatic,Gasoline,4 doors,"$23,660",4,2L,201 hp
Audi,A4 2.0T Premium FWD,2013,"97,541",211 hp 2L I4,Continuously Variable Transmission,Gasoline,4 doors,"$9,999",4,2L,211 hp
Audi,S8 4.0T quattro AWD,2021,"17,310",563 hp 4L V8,8-Speed Automatic,Gasoline,4 doors,"$65,990",8,4L,563 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2013,"90,525",211 hp 2L I4 Flex Fuel Vehicle,8-Speed Automatic,Flex Fuel Vehicle,4 doors,"$12,787",4,2L,211 hp
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2010,"117,597",211 hp 2L I4,6-Speed Automatic,Gasoline,2 doors,"$8,999",4,2L,211 hp
Audi,A5 2.0T quattro Premium Cabriolet AWD,2014,"75,228",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,2 doors,"$15,180",4,2L,220 hp
Audi,Q5 2.0T quattro Premium Plus AWD,2017,"122,743",220 hp 2L I4 Flex Fuel Vehicle,Automatic,Flex Fuel Vehicle,4 doors,"$12,900",4,2L,220 hp
Audi,Q8 quattro Premium Plus 55 TFSI AWD,2023,"5,817",335 hp 3L V6,8-Speed Automatic,Gasoline,4 doors,"$62,999",6,3L,335 hp
